Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Original Box of Cans,,Pepsi Original Box of Cans,9.99,0,Market Basket,24 x 12 fl oz,24 x 12 fl oz,bcs0535.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Diet Box of Cans,,Pepsi Diet Box of Cans,9.99,0,Market Basket,24 x 12 fl oz,24 x 12 fl oz,bcs0536.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Original,,Pepsi Original,2.5,0,Market Basket,2 L,2 L,3918.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Diet Caffeine Free,,Pepsi Diet Caffeine Free,2.5,0,Market Basket,2 L,2 L,bcs0537.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Caffeine Free,,Pepsi Caffeine Free,2.5,0,Market Basket,2 L,2 L,bcs0538.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Wild Cherry,,Pepsi Wild Cherry,2.5,0,Market Basket,2 L,2 L,bcs0539.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Real Sugar Box of Cans,,Pepsi Real Sugar Box of Cans,5.63,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,3927.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Diet,,Pepsi Diet,2.5,0,Market Basket,2 L,2 L,3919.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Diet Wild Cherry Box of Cans,,Pepsi Diet Wild Cherry Box of Cans,4.38,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,3928.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Max Zero Sugar Cola,,Pepsi Max Zero Sugar Cola,2.5,0,Market Basket,2 L,2 L,3915.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Pepsi,Pepsi Zero Sugar Box of Cans,,Pepsi Zero Sugar Box of Cans,5.63,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,3931.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Diet Orange Dry,,Polar Diet Orange Dry,2.11,0,Market Basket,2 L,2 L,bcs0650.jpg,,11
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Black Cherry Soda Cans,,Polar Black Cherry Soda Cans,4.99,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,bcs0653.jpg,,11
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Pineapple Flavored Soda,,Polar Pineapple Flavored Soda,1.74,0,Market Basket,2 L,2 L,bcs0656.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Diet Pomegranate Dry Soda,,Polar Diet Pomegranate Dry Soda,1.74,0,Market Basket,2 L,2 L,bcs0657.jpg,,11
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Cream Soda,,Polar Cream Soda,1.74,0,Market Basket,2 L,2 L,bcs0659.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Polar,Polar Diet Pink Grapefruit Dry,,Polar Diet Pink Grapefruit Dry,2.11,0,Market Basket,2 L,2 L,bcs0661.jpg,,11
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sierra Mist,Sierra Mist Flavored Soda Lemon Lime Caffeine Free,,Sierra Mist Flavored Soda Lemon Lime Caffeine Free,5.63,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,16639.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sierra Mist,"Sierra Mist Lemon Lime Flavored Soda, Caffeine Free",,"Sierra Mist Lemon Lime Flavored Soda, Caffeine Free",2.5,0,Market Basket,2 L,2 L,16649.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sprite,Sprite Lemon Lime Soda No Caffeine,,Sprite Lemon Lime Soda No Caffeine,1.24,0,Market Basket,2 L,2 L,16570.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sprite,Sprite Lemon Lime Zero Sugar Soda,,Sprite Lemon Lime Zero Sugar Soda,1.24,0,Market Basket,2 L,2 L,16572.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sprite,Sprite Lemon Lime Soda No Caffeine Box of Cans,,Sprite Lemon Lime Soda No Caffeine Box of Cans,9.99,0,Market Basket,24 x 12 fl oz,24 x 12 fl oz,bcs0561.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sprite,Sprite Lemon Zero Sugar Lime Soda Box of Cans,,Sprite Lemon Zero Sugar Lime Soda Box of Cans,6.86,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,bcs0562.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sprite,Sprite Lemon Lime Soda No Caffeine Box of Cans,,Sprite Lemon Lime Soda No Caffeine Box of Cans,6.86,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,bcs0563.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sunkist,Diet Sunkist Orange Soda,,Diet Sunkist Orange Soda,2.11,0,Market Basket,2 L,2 L,16578.jpg,,17
Beverages & Juices,Soft Drinks & Seltzers,Soft Drinks,Sunkist,Sunkist Orange Soda,,Sunkist Orange Soda,2.11,0,Market Basket,2 L,2 L,16597.jpg,,17
Beverages & Juices,Water,Sparkling Water,Market Basket,Market Basket Sparkling Natural Mineral Water,,Market Basket Sparkling Natural Mineral Water,7.49,0,Market Basket,6 x 33.8 fl oz,6 x 33.8 fl oz,Market Basket.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,Poland Spring Sparkling Natural Spring Water,,Poland Spring Sparkling Natural Spring Water,2.49,0,Market Basket,6 x 0.5 L,6 x 0.5 L,3240.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Black Cherry",,"Poland Spring Sparkling Water, Black Cherry",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,3238.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Triple Berry",,"Poland Spring Sparkling Water, Triple Berry",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,3230.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Zesty Lime",,"Poland Spring Sparkling Water, Zesty Lime",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,3229.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Twist of Orange",,"Poland Spring Sparkling Water, Twist of Orange",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0618.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Twist of Lemon",,"Poland Spring Sparkling Water, Twist of Lemon",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0619.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Ruby Red Grapefruit",,"Poland Spring Sparkling Water, Ruby Red Grapefruit",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0620.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Pomegranate Lemonade",,"Poland Spring Sparkling Water, Pomegranate Lemonade",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0621.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, White Peach Ginger",,"Poland Spring Sparkling Water, White Peach Ginger",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0622.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Raspberry Lime",,"Poland Spring Sparkling Water, Raspberry Lime",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0623.jpg,,11
Beverages & Juices,Water,Sparkling Water,Poland Spring,"Poland Spring Sparkling Water, Simply Bubbles",,"Poland Spring Sparkling Water, Simply Bubbles",3.74,0,Market Basket,8 x 16.9 fl oz,8 x 16.9 fl oz,bcs0624.jpg,,11
Beverages & Juices,Water,Sparkling Water,Sparkling ICE,Sparkling ICE Classic Lemonade,,Sparkling ICE Classic Lemonade,1.11,0,Market Basket,17 fl oz,17 fl oz,16227.jpg,,11
Beverages & Juices,Water,Sparkling Water,Sparkling ICE,Sparkling ICE Pink Grapefruit,,Sparkling ICE Pink Grapefruit,1.11,0,Market Basket,17 fl oz,17 fl oz,16243.jpg,,11
Beverages & Juices,Water,Sparkling Water,Sparkling ICE,Sparkling ICE 4 Pack,,Sparkling ICE 4 Pack,12.49,0,Market Basket,12 x 17 fl oz,12 x 17 fl oz,bcs0704.jpg,,11
Beverages & Juices,Water,Sparkling Water,Sparkling ICE,Sparkling ICE 4 Pack,,Sparkling ICE 4 Pack,12.49,0,Market Basket,12 x 17 fl oz,12 x 17 fl oz,bcs0705.jpg,,11
Beverages & Juices,Water,Sparkling Water,Sparkling ICE,Sparkling ICE 4 Pack,,Sparkling ICE 4 Pack,12.49,0,Market Basket,12 x 17 fl oz,12 x 17 fl oz,bcs0706.jpg,,11
Beverages & Juices,Water,Water,Aquafina ,Aquafina Purified Drinking Water,,Aquafina Purified Drinking Water,4.99,0,Market Basket,24 x 16.9 fl oz,24 x 16.9 fl oz,16221.jpg,,11
Beverages & Juices,Water,Water,Core,Core Hydration Purified Water,,Core Hydration Purified Water,2.36,0,Market Basket,30.4 fl oz,30.4 fl oz,bcs0584.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,"Crystal Geyser Water, Natural Alpine Spring",,"Crystal Geyser Water, Natural Alpine Spring",1.88,0,Market Basket,1 gal,1 gal,16218.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,Crystal Geyser 100% Natural Alpine Spring Water,,Crystal Geyser 100% Natural Alpine Spring Water,2.5,0,Market Basket,8 x 8 fl oz,8 x 8 fl oz,16220.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,Crystal Geyser Natural Alpine Spring Water,,Crystal Geyser Natural Alpine Spring Water,3.13,0,Market Basket,24 x 16.9 fl oz,24 x 16.9 fl oz,16214.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,Crystal Geyser Natural Alpine Spring Water,,Crystal Geyser Natural Alpine Spring Water,2.08,0,Market Basket,12 x 8 fl oz,12 x 8 fl oz,16244.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,Crystal Geyser Natural Alpine Spring Water,,Crystal Geyser Natural Alpine Spring Water,1.25,0,Market Basket,25.3 fl oz,25.3 fl oz,16262.jpg,,11
Beverages & Juices,Water,Water,Crystal Geyser,Crystal Geyser Natural Alpine Spring Water,,Crystal Geyser Natural Alpine Spring Water,1.25,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0593.jpg,,11
Beverages & Juices,Water,Water,Dasani,Dasani Purified Water,,Dasani Purified Water,4.99,0,Market Basket,24 x 16.9 fl oz,24 x 16.9 fl oz,16231.jpg,,11
Beverages & Juices,Water,Water,Essentia,Essentia Water Purified Water,,Essentia Water Purified Water,2.49,0,Market Basket,50.7 fl oz,50.7 fl oz,16219.jpg,,11
Beverages & Juices,Water,Water,Essentia,Essentia Water Purified Water,,Essentia Water Purified Water,24.99,0,Market Basket,24 x 20 fl oz,24 x 20 fl oz,bcs0595.jpg,,11
Beverages & Juices,Water,Water,Essentia,Essentia Water Purified Water,,Essentia Water Purified Water,24.99,0,Market Basket,12 x 1.5 L,12 x 1.5 L,bcs0596.jpg,,11
Beverages & Juices,Water,Water,Essentia,Essentia Water Purified Water,,Essentia Water Purified Water,12.49,0,Market Basket,6 x 33.8 fl oz,6 x 33.8 fl oz,bcs0597.jpg,,11
Beverages & Juices,Water,Water,Fiji,Fiji Natural Artesian Water,,Fiji Natural Artesian Water,13.74,0,Market Basket,6 x 1 L,6 x 1 L,16216.jpg,,11
Beverages & Juices,Water,Water,Fiji,Fiji Natural Artesian Water,,Fiji Natural Artesian Water,24.99,0,Market Basket,24 x 500 ml,24 x 500 ml,bcs0598.jpg,,11
Beverages & Juices,Water,Water,Fiji,Fiji Natural Artesian Water,,Fiji Natural Artesian Water,7.49,0,Market Basket,6 x 500 ml,6 x 500 ml,bcs0599.jpg,,11
Beverages & Juices,Water,Water,Fiji,Fiji Natural Artesian Water,,Fiji Natural Artesian Water,2.74,0,Market Basket,1.5 L,1.5 L,16255.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water,,Glaceau Smart Water,26.24,0,Market Basket,24 x 700 ml,24 x 700 ml,bcs0600.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Vapor Distilled Premium Water Bottle Antitoxidant,,Glaceau Vapor Distilled Premium Water Bottle Antitoxidant,16.24,0,Market Basket,12 x 1 L,12 x 1 L,bcs0601.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Vapor Distilled Premium Water Bottle,,Glaceau Vapor Distilled Premium Water Bottle,16.24,0,Market Basket,12 x 1 L,12 x 1 L,bcs0602.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Vapor Distilled Premium Water Bottle,,Glaceau Vapor Distilled Premium Water Bottle,9.99,0,Market Basket,6 x 1 L,6 x 1 L,bcs0603.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Vapor Distilled Premium Water Bottle Alkaline,,Glaceau Vapor Distilled Premium Water Bottle Alkaline,9.99,0,Market Basket,6 x 1 L,6 x 1 L,bcs0604.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Vapor Distilled Premium Water Bottle Antitoxidant,,Glaceau Vapor Distilled Premium Water Bottle Antitoxidant,9.99,0,Market Basket,6 x 1 L,6 x 1 L,bcs0605.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water,,Glaceau Smart Water,7.49,0,Market Basket,6 x 500 ml,6 x 500 ml,bcs0606.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water,,Glaceau Smart Water,1.24,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0607.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water,,Glaceau Smart Water,1.24,0,Market Basket,23.7 fl oz,23.7 fl oz,bcs0608.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water,,Glaceau Smart Water,2.49,0,Market Basket,50.7 fl oz,50.7 fl oz,bcs0609.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water Antitoxidant,,Glaceau Smart Water Antitoxidant,1.24,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0610.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water Alkaline,,Glaceau Smart Water Alkaline,1.24,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0611.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water Alkaline,,Glaceau Smart Water Alkaline,2.49,0,Market Basket,50.7 fl oz,50.7 fl oz,bcs0612.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water Watermelon Mint,,Glaceau Smart Water Watermelon Mint,1.24,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0613.jpg,,11
Beverages & Juices,Water,Water,Glaceau,Glaceau Smart Water Pineapple Kiwi,,Glaceau Smart Water Pineapple Kiwi,1.24,0,Market Basket,33.8 fl oz,33.8 fl oz,bcs0614.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Distilled Water,,Market Basket Distilled Water,1.24,0,Market Basket,1 gal,1 gal,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Early Years Purified Water,,Market Basket Early Years Purified Water,0.84,0,Market Basket,1 gal,1 gal,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Spring Water,,Market Basket Spring Water,1.68,0,Market Basket,1 gal,1 gal,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Alkaline Water Plus Electrolytes,,Market Basket Alkaline Water Plus Electrolytes,18.74,0,Market Basket,1.5 L,1.5 L,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Alkaline Water Plus Electrolytes,,Market Basket Alkaline Water Plus Electrolytes,1.24,0,Market Basket,20.3 fl oz,20.3 fl oz,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Market Basket,Market Basket Alkaline Water Plus Electrolytes,,Market Basket Alkaline Water Plus Electrolytes,1.88,0,Market Basket,50.7 fl oz,50.7 fl oz,Market Basket.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring 100% Natural Spring Water,,Poland Spring 100% Natural Spring Water,0.69,0,Market Basket,33.8 fl oz,33.8 fl oz,3237.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Brand 100% Natural Spring Water SPORT CAP,,Poland Spring Brand 100% Natural Spring Water SPORT CAP,7.49,0,Market Basket,24 x 700 ml,24 x 700 ml,3227.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Brand 100% Natural Spring Water,,Poland Spring Brand 100% Natural Spring Water,4.99,0,Market Basket,24 x 500 ml,24 x 500 ml,bcs0615.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Distilled Water,,Poland Spring Distilled Water,1.61,0,Market Basket,1 gal,1 gal,3235.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Go Size Natural Spring Water,,Poland Spring Go Size Natural Spring Water,3.74,0,Market Basket,12 x 12 fl oz,12 x 12 fl oz,3232.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Minis to Go Natural Spring Water,,Poland Spring Minis to Go Natural Spring Water,3.74,0,Market Basket,12 x 700 ml,12 x 700 ml,3236.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Minis Natural Spring Water Minis,,Poland Spring Minis Natural Spring Water Minis,2.49,0,Market Basket,12 x 8 oz,12 x 8 oz,bcs0616.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Natural Spring Water,,Poland Spring Natural Spring Water,3.74,0,Market Basket,2.5 gal,2.5 gal,3228.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring 1845 Born in Maine,,Poland Spring 1845 Born in Maine,1.49,0,Market Basket,101.4 fl oz,101.4 fl oz,bcs0617.jpg,,11
Beverages & Juices,Water,Water,Poland Spring,Poland Spring Natural Spring Water,,Poland Spring Natural Spring Water,2.49,0,Market Basket,6 x 700 ml,6 x 700 ml,3234.jpg,,11
